37393	plate
37394	spear; (Cant.) to cut, slice; grass-shears
37396	paper money, bank notes; copy
37397	button, knob; surname
37406	unit of measure equivalent to thirty catties
37411	calcium
37413	holmium
37414	titanium
37415	scandium
37417	fireplace, stove, oven, furnace
37418	(Cant.) bracelet; bangle
37420	bell; surname
37422	niobium
37424	cerium
37427	a small cauldron; columbium (an older name for niobium)
37428	bell
37431	cobalt; household iron cobaltum
37432	cymbals
37433	a needle used in Chinese medicine; a sword, large knife; beryllium
37434	rare treasure
37437	plutonium
37438	uranium
37439	hairpin; gold inlaid work, filigree
37440	potassium kalium
37444	iron; strong, solid, firm
37445	steel, iron; great
37446	tweezers
37448	a short spear; thallium
37449	device for carrying a tripod
37451	carpenter's plane
37452	the bells on the cart in ancient China
37453	bismuth
37454	(Cant.) to rust
37455	hoe; eradicate, eliminate
37457	platinum; thin sheet of metal
37461	promethium bronze
37463	pincers, pliers, tongs
37466	rivet
37467	lead plumbum
37470	broad-axe, a battle axe, halberd
37474	earthenware basin; alms bowl (Sanskrit paatra)
37476	hook, barb; sickle; stroke with
37477	needle
37478	kind of gong used in ancient times by troops on the march
37480	[nǐ] nihonium (element 113); silk string; [niè] (same as U+9477 鑷) tweezers; [xǐ] (same as U+9269 鉩) a seal
37484	molybdenum
37485	tantalum
37489	mine; mineral, ore
37490	cadmium
37492	mirror, looking glass; reflect
37494	sacrificial cauldron
37495	trigger
37496	hinge; shears, scissors
37498	erbium
37499	chromium
37500	plate; (Cant.) a penny
37502	spear
37503	hafnium
37504	silver; cash, money, wealth
37505	a weight of thirty catties
37507	ancient weapon, blunderbuss
37509	copper, brass, bronze cuprum
37517	a sickle
37518	eyehole to hang an axe by
37521	mill
37523	weigh, measure; select officials
37525	iron; strong, solid, firm
37526	unit of weight, one twenty-fourth of a Chinese ounce (liang)
37528	inscribe, engrave; unforgettably
37530	large hoe; surname; a spear brevium
37531	sharp, keen-edged; a kind of hoe
37532	bit; hold in mouth, bite; gag
37536	rhodium ruthenium
37539	rubidium
37541	iridium
37542	indium
37543	point of a sword
37544	ammonium
37545	thulium
37546	europium
37547	cesium
37548	shackles, manacle
37549	money, currency, coins
37550	bells hung on horse; bells hung
37554	solder, weld; leg armor, greaves
37555	sharp, keen, acute, pointed
37558	chisel
37559	melt, fuse; market, sell; to pass time, finish, cancel
37561	rust, corrode
37563	antimony (stibium)
37564	carpenter's file, file smooth
37566	element mercury
37569	aluminum
37570	bit cup
37571	lock lanthanum
37573	zincum
37574	gold; character used in personal name
37575	barium
37576	silver plating
37578	a poker; brass filings; to file
37580	ingots, bars of metal; hurry
37583	tongs, pincers; dagger; sword
37584	state in today's Hubei province
37585	to engrave or carve, as a block for printing
37586	point of spear, sharp point
37589	engrave
37591	a small basin; rings on a cart of carriage
37592	sword
37593	misfit; discordant; music instrument; hoe
37594	iron; bronze decoration on bridle
37596	fetters, shackles
37597	6 oz; ancient measurement
37599	carve
37603	sword
37604	hoe; eradicate
37605	polish
37606	curium
37607	small chisel
37608	an ancient name for iron; osmium
37609	point of sword; sharp point
37610	spread out, arrange; shop, store; place to sleep, bed
37613	sharp
37614	person's name
37615	zirconium
37616	lithium
37617	terbium
37618	rivet
37619	melt, cast; coin, mint
37624	a saw; to saw; amputate
37625	sharp; a keen edge; sharp point
37626	a metal bowl
37628	steel; hard, strong, tough
37633	ingot; acrobatic move
37636	copy, write down, record
37638	the color of a mineral
37639	berkelium
37640	to bend iron
37647	soft steel; ammonium
37648	gimlet, awl, drill, auger; bore
37650	actinium
37652	cap
37653	ancient treasured sword
37656	balance weight on scale; hammer
37657	8 oz; an ancient unit of weight
37658	clanging sound; small gong
37659	adz; adze
37662	instrument
37663	long spear
37664	spindle, slab, cake, tablet
37665	a kind of pen; a kind of chisel
37666	money, currency, coins
37667	armor neckplates
37668	hoe
37670	brocade, tapestry; embroidered
37672	anchor
37673	vessel
37675	tin, stannum; bestow, confer
37676	smelt metals
37678	run metal into cracks; confine
37679	error, blunder, mistake, wrong
37682	copy
37683	manganese
37686	a watch, clock
37688	rhenium
37690	metal jewelry
37691	a tin plate
37692	neptunium (Np)
37694	engraving tool, chisel
37696	technetium
37697	shovel
37699	a kind of tool
37702	mendelevium (Md)
37703	high quality iron
37705	spoon, key
37706	smelt metals, forge; refine
37707	cooking-pot, saucepan
37709	plate, coat, gild
37712	a headstall, ornament on a bride
37716	high, lofty; edge of knife
37720	sickle for cutting grass or hay
37722	frontlet
37723	forge metal; temper, refine
37724	to forge, work
37727	(Cant.) rust
37728	weapon
37732	spade, shovel; marking pin
37733	sickle; cut, carve, engrave
37737	nobelium
37738	an iron pan; a metal cap
37739	shovel
37740	shovel
37741	arrow
37742	brass
37744	measure; money, coins
37745	thin plates of metal
37749	door bolt, lock bolt; key
37750	strontium; an iron utensil
37752	food, gruel
37754	germanium; metal flashing on the axle of a cart
37756	needle, pin, tack; prick; inject
37758	cup, glass, goblet; surname
37762	magnesium
37764	iridium einsteinium
37765	(Cant.) to saw; to cut
37767	americium
37769	thallium
37770	pound sterling; to scrape
37771	the linch-pin of a wheel to govern or control the noise of a barrow
37772	sickle
37773	chain; wire
37775	pure gold
37776	family name; wine cup
37778	to hoe; to weed
37780	fuse, melt, smelt; mold
37782	lock, padlock; shackles, chains
37783	rifle, small arms, hand gun
37784	cadmium
37785	large spear; chess board
37786	hammer, mallet; club
37787	large bell; hoe, spade
37789	technetium (Tc, same as 鍀); engrave (same as 鏤); tilling implement
37790	plowshare; barb, lancet
37793	hoe; mattock
37794	tungsten (wolfram)
37795	polish
37796	sound of a bell; small bell
37798	distil; lutetium; surname
37799	armor, chain mail
37801	moult samarium
37802	to engrave (metal of wood)
37803	ornament over the horse's head
37804	stove; bright
37805	town, market place; suppress
37806	town, market place; suppress
37807	large hammer
37808	measure of weight for gold
37811	nickel
37813	gallium
37814	Copernicium
37816	engraving tool; carve, engrave
37817	a clamp
37819	lock, padlock; shackles, chains
37823	neptunium (Np)
37825	variant of 鎖 U+9396, a lock, padlock; shackles, chains
37827	arrowhead, barb; swift, quick
37831	lathe
37832	chain, wire, cable; chain, shack
37834	a flat, iron cooking-plate for cakes
37836	sword
37840	pure gold
37841	dysprosium; the barb of an arrow; the head of a javelin
37846	to fight to the end, engage in a fierce battle
37847	strike, beat, stroke; jingling
37848	tinkle, clang, jingle
37850	axe
37851	to polish; iron rim on a wagon wheel
37852	boring tool
37853	trowel
37854	a large bell used as a musical instrument
37855	spade, shovel, trowel, scoop
37857	mirror; lens; glass; glasses
37858	dart, spear, harpoon; escort
37860	carve, inlay, engrave, tattoo
37861	rust, corrosion
37862	a short spear
37864	engraving tool, chisel
37872	coin, money
37876	to plug a hole
37877	spade, shovel, plowshare
37879	protactinium
37881	coins, money, wealth; (Cant.) 鏹水, sulfuric acid
37883	phosphonium
37885	rust, corrode
37886	the trigger of a crossbow; crossbow
37888	a cupboard; a press; a wardrobe shop-counter
37891	cymbals; hand bell; disturb
37892	bell
37894	a lens
37895	vanadium
37899	gong
37901	hasp of a lock
37903	cap
37904	fetters
37906	lawrencium
37907	ferrule; castrate
37908	dagger; small sword
37910	hook, barb, catch, spring
37912	clock; bell
37913	lamp; a kind of cooking vessel
37914	soft steel; ammonium
37917	a pick, a hoe
37920	praseodymium
37921	iron; strong, solid, firm
37924	huge tripod of bronze with two ears; sacrificial vessel
37926	californium
37927	kind of rapier
37928	fermium
37929	lens
37931	engraving tool; carve, engrave
37934	sickle
37938	bracelet, armband; small bell
37939	radium
37941	iron; strong, solid, firm
37942	metal ring; measure of currency
37944	bell; surname
37946	frying pan; warming vessel
37947	drumstick
37951	ytterbium
37952	ionium
37956	melt, cast; coin, mint
37960	straight; a seal
37962	cauldron, large iron pot; a wok
37964	high quality iron
37968	bolt of a Chinese lock
37969	mirror, looking glass; reflect
37970	mirror, looking glass; reflect
37971	spear, lance, javelin
37972	cymbals
37973	tungsten, wolfram
37978	drill, bore; pierce; diamond
37979	mine; mineral, ore
37982	solder; tin
37984	melt, smelt; shine
37986	file, rasp; file; polish; (Cant.) to cut
37987	bit, bridle; ride
37988	carpenter's plane
37989	lutetium
37994	fireplace, stove, oven, furnace
37995	used in names
37997	lanthanum
38000	key; lock
38001	spade, trowel
38002	insert, inlay, set, mount; fill
38004	to engrave or carve, as a block for printing
38005	jar; can
38007	tweezers, forceps, pincers
38009	pick, poker
38012	gong
38013	drill, bore; pierce; diamond
38014	bells hung on horse; bells hung
38015	chisel; bore, pierce
38017	a mattock; a billhook
38021	gold; money; KangXi radical 167
38022	gadolinium
38023	yttrium
38024	needle; pin; tack; acupuncture
38025	nail, spike; pursue closely
38026	endeavor, strive; encourage; cut
38027	polonium
38028	ruthenium
38029	thorium
38030	tool for boring holes
38031	bracelet, armlet
38032	samarium
38033	spear
38034	vanadium
38035	fish; fishhook; tempt, lure
38036	mendelevium (Md)
38037	neodymium
38038	frontlet
38039	ornamental hairpin
38040	ancient wine vessel
38041	calcium
38042	plutonium
38043	titanium
38044	steel, iron; great
38045	blunt, obtuse; dull; flat; dull-witted
38046	paper money, bank notes; copy
38047	clock; bell
38048	sodium, natrium; sharpen wood
38049	barium
38050	steel; hard, strong, tough
38051	plate
38052	lock, latch; stamp, seal
38053	key; lock
38054	respect, admire; respectful
38055	unit of measure equivalent to thirty catties
38056	tungsten, wolfram
38057	hook, barb; sickle; stroke with
38058	scandium
38059	francium
38060	holmium
38061	a wine flagon
38062	button, knob; surname
38063	palladium
38064	rare treasure
38065	money, currency, coins
38066	kind of gong used in ancient times by troops on the march
38067	pincers, pliers, tongs; to compress
38068	cobalt; household iron
38069	earthenware basin; alms bowl
38070	columbium
38071	promethium
38072	plutonium
38073	cymbals
38074	broad-axe, a battle axe, halberd
38075	drill, bore; pierce; diamond
38076	molybdenum
38077	tantalum
38078	potassium
38079	hairpin; gold inlaid work, filigree
38080	uranium
38081	iron; strong, solid, firm
38082	platinum; thin sheet of metal
38083	bell
38084	melt, smelt; shine
38085	lead
38086	rivet
38087	carpenter's plane
38088	cerium
38089	device for carrying a tripod
38090	thallium
38091	bismuth
38092	niobium
38093	beryllium
38094	bell; surname
38095	sacrificial cauldron
38096	shackles, manacles
38097	rhodium
38098	erbium
38099	point of sword; sharp point
38100	soft steel; ammonium
38101	europium
38102	person's name
38103	tongs, pincers; dagger; sword
38104	sword
38105	cymbals; hand bell; disturb
38106	a sickle
38107	frying pan; warming vessel
38108	copper, brass, bronze
38109	aluminum
38111	indium
38112	armor, chain mail
38113	sickle for cutting grass or hay
38114	unit of weight, one twenty-fourth of a Chinese ounce (liang)
38115	mill
38116	ingots, bars of metal; hurry
38117	thulium
38118	sharp, keen-edged; a kind of hoe
38119	spade, shovel, plowshare
38120	weigh, measure; select officials
38121	moult
38122	hafnium
38123	large hoe; surname; a spear
38124	chromium
38125	inscribe, engrave
38126	clanging sound; small gong
38127	cesium
38128	hinge; shears, scissors
38129	iridium
38130	spade, shovel, trowel, scoop
38131	ancient weapon, blunderbuss
38132	gong
38133	ammonium
38134	silver; cash, money, wealth
38135	rubidium
38136	melt, cast; coin, mint
38137	lawrencium (Lr)
38138	shop, store; place sleep, bed
38139	misfit; discordant; music instrument; hoe
38140	rhenium
38141	terbium
38142	chain, wire, cable; chain, shack
38143	strike, beat, stroke; jingling
38144	melt, fuse; market, sell
38145	lock, padlock; shackles, chains
38146	lithium
38147	polish
38148	hoe; eradicate
38149	cooking-pot, saucepan
38150	zirconium
38151	osmium
38152	rust, corrode
38153	carpenter's file, file smooth
38154	6 oz; ancient measurement
38155	point of spear, sharp point
38156	zinc
38158	caesium
38159	kind of rapier
38160	sharp, keen, acute, pointed
38161	antimony
38162	lock
38163	carve
38164	curium
38165	actinium (Ac)
38166	the color of the a mineral
38167	germanium
38168	nobelium (No)
38169	error, blunder, mistake; wrong
38170	anchor
38171	adze
38172	a kind of pen; a kind of chisel
38173	technetium
38174	ingot; acrobatic move
38175	ancient treasured sword
38176	vessel
38177	tin, stannum; bestow, confer
38178	run metal into cracks; confine
38179	gong
38180	balance weight on scale; hammer
38181	gimlet, awl, drill, auger; bore
38182	brocade, tapestry; embroidered
38183	tungsten, wolfram
38184	shovel
38185	to bend iron
38186	a kind of tool
38187	berkelium
38188	long spear
38189	spindle, slab, cake, tablet
38190	door bolt, lock bolt; key
38191	a saw; to saw; amputate
38192	manganese
38193	8 oz; an ancient unit of weight
38194	sickle; cut, carve, engrave
38196	high quality iron
38197	tinkle, clang, jingle
38198	strontium
38199	high, lofty; edge of knife
38200	spade, shovel; marking pin
38201	shovel
38202	cup, glass, goblet; surname
38203	forge metal; temper, refine
38204	carve
38205	weapon
38206	measure; money, coins
38207	einsteinium (Es)
38208	plate, coat, gild
38209	magnesium
38210	carve, inlay, engrave, tattoo
38211	hoe; mattock
38212	fermium
38213	americium
38214	sword
38215	town, market place; suppress
38216	large bell; hoe, spade
38217	cadmium
38218	tweezers, forceps, pincers
38220	engraving tool; carve, engrave
38221	nickel
38222	neptunium (Np)
38223	distil; lutetium; surname
38224	stove; bright
38225	pound sterling
38226	measure of weight for gold
38227	gallium
38228	high quality iron
38229	fuse, melt, smelt; mold
38230	dart, spear, harpoon; escort
38231	boring tool
38232	trowel
38234	small coin
38235	large bell used as musical instrument
38236	mirror; lens; glass; glasses
38237	dysprosium
38238	arrowhead, barb; swift, quick
38239	lathe
38240	pure gold
38241	dagger; small sword
38242	hoe
38243	fetters
38244	protactinium (Pa)
38245	lutetium
38246	ferrule; castrate
38247	lanthanum
38248	praseodymium
38249	pick, poker
38250	coins, money, wealth
38251	lamp; a kind of cooking vessel
38252	cauldron, large iron pot
38253	radium
38254	metal ring; measure of currency
38255	bracelet, armband; small bell
38256	sickle
38257	ytterbium
38258	cymbals
38259	bit, bridle; ride
38260	solder; tin
38261	spade, trowel
38262	insert, inlay, set, mount; fill
38263	long; length; excel in; leader
38264	long
38271	long; length; excel in; leader
38272	gate, door, entrance, opening
38274	bolt, latch, crossbar
38275	flash; avoid, dodge, evade
38278	village gate
38279	shut, close; obstruct, block up
38280	village
38281	shut, close; obstruct, block up
38282	to be obstructed, blocked; to break down
38283	open; initiate, begin, start
38284	door
38286	gate, barrier; wide, vast, expand
38287	intercalary; extra, surplus
38289	fence, barrier; defend; idle time
38290	liesure; idle; peaceful, tranquil, calm
38291	interval, space; place, between
38292	mourn, grieve; urge on, incite
38294	(J) flower name; a water-gate, sluice; toponym
38296	sluice; flood gate, canal lock
38297	quarrel; dispute hotly
38303	hide, keep secret; hideaway
38304	intercalary; extra, surplus
38305	blocked or separated; to prevent
38306	frontier pass; close; relation
38307	chamber, pavilion; cabinet
38308	small side door; chamber
38309	powerful and influential group
38310	crowd; transliteration of Sanskrit 'kso', e.g. 'aksobhya'
38311	boisterous; clamor, noise
38312	small entrance; women's quarters
38313	Fujian province; a river; a tribe
38314	to lose lost item; (Cant.) vagina (vulg.)
38315	threshold; women's quarters
38316	high door; high gate; high, lofty
38317	village of twenty-five families
38321	examine, inspect, review, read
38322	examine
38324	quiet
38326	gate of heaven; main gate of palace
38329	castrate; eunuch
38331	village gate; surname
38332	block, obstruct, stop up, conceal
38333	gatekeeper; gate, door
38334	threshold; separated, confined
38335	name of a district in Henan province
38339	alone; quiet, still
38342	boss, the owner, person in charge
38343	close, shut; dark, dismal
38344	gate, door; living quarters
38345	curved, bent; a curved wall
38346	broad, ample, wide; be apart
38347	close, shut; watch tower
38348	door screen; railing fence
38349	tower over city gate
38352	a place in Xinjiang province
38353	the doorsill
38354	upper-story door or window
38355	open; peaceful
38356	close; whole, entire; all; leaf
38357	watch tower; palace
38358	rush in, burst in, charge in
38359	a frontier pass or gate to shut or close; a custom-house; suburbs of a city
38360	struggle, fight, compete, contend
38362	flash; flashing; steal look
38364	frontier pass; close; relation
38366	glance, peep; roar, growl
38367	peacefully; quietly
38368	gate of a market
38369	explain, clarify, elucidate
38370	open; settle, develop, open up
38372	wall around market place
38373	door; gate
38376	gate, door, entrance, opening
38377	bolt, latch, crossbar
38378	flash; avoid, dodge, evade
38379	village gate
38380	village
38381	shut, close; obstruct, block up
38382	ask about, inquire after
38383	rush in, burst in, charge in
38384	intercalary; extra, surplus
38385	gate, door; living quarters
38386	fence, guard; defend; idle time
38387	gate, barrier; wide, vast, expand
38388	midpoint, space; place, locality
38389	mourn, grieve; urge on, incite
38390	door
38391	gloomy, depressed, melancholy
38392	sluice; flood gate, canal lock
38393	quarrel; dispute hotly
38394	small entrance; women's quarters
38395	hear; smell; make known; news
38396	door; gate
38397	fujian province; a river; a tribe
38398	village of twenty-five families
38399	open; peaceful
38400	powerful and influential group
38401	chamber, pavilion; cabinet
38402	blocked or separated; to prevent
38403	threshold; women's quarters
38404	lots (to be drawn); draw lots
38405	examine, inspect, review, read
38406	high door; high gate; high, lofty
38407	a Buddhist high priest
38408	threshold; separated, confined
38409	castrate; eunuch
38410	gate of heaven; main gate of a palace
38411	feud, fight, quarrel
38412	wen xiang, Henan province
38413	gatekeeper; gate, door
38414	village gate; surname
38415	block, obstruct, stop up
38416	explain, clarify, elucidate
38417	door screen; railing fence
38418	alone; quiet, still
38419	gate of a market
38420	broad, ample, wide; be apart
38421	close, shut; watch tower
38422	close; whole, entire; all; leaf
38423	a place in Xinjiang province
38424	upper-story door or window
38425	watch tower; palace
38426	glance, peep; roar, growl
38427	wall around market place
38428	mound; abundant, ample, numerous
38429	place; KangXi radical 170
38430	vein
38431	team, group; army unit
38433	footpaths between fields; paths
38436	hill
38439	sloping, steep; suddenly, abruptly
38440	in distress; adverse; strategic; (Cant.) to swindle
38442	hillside farmland; slope
38444	pit, hole, shaft
38446	ancient musical instrument: surname
38447	foundation; site; address
38449	pitfall, trap, snare
38450	defend; prevent; embankment
38451	'male' principle; light; sun
38452	'female' principle; dark; secret
38453	column, row or file of troops
38454	stairs, steps; rank, degree
38456	distress; difficulty
38457	a pen; to surround
38459	impede, hinder, obstruct; oppose
38460	the steps leading to the eastern door
38461	wall ready to fall; danger
38463	prefix for people's names; used in transliteration
38464	steep bank, rough terrain
38465	a steep bank, a declivity
38466	dam, embankment; reservoir
38467	particle expressing the idea of repeating or reminding
38468	adhere to, append; rely on near to
38469	border, boundary, juncture
38470	land, continental; army
38471	mountain located between Shanxi
38472	exhibit, display; plead; a surname
38473	defile, mountain pass, gorge
38475	narrow; crude, coarse; ugly
38476	foot path between rice fields
38477	descend, fall, drop; lower, down
38480	boundary, limit, line
38484	a step, a terrace, a grade a ledge
38485	mountain pass; Shanxi province
38487	a steep hill; precipitous
38488	defile, mountain pass, gorge
38491	steps leading throne; throne
38492	narrow; mountain pass
38493	mountain pass; Shaanxi province
38494	promote, rise, ascend
38495	climb, scale, ascend; proceed
38497	steep, sloping; abruptly, sudden
38498	courtyard, yard, court; school
38499	column, row or file of troops
38500	eliminate, remove, except
38501	submerge, sink, plunge; trap
38503	in disorder; a dangerous condition of the State
38504	fall, slip; let fall; die
38505	narrow pass, strategic point
38506	accompany, be with, keep company
38508	corner, cranny, nook, niche
38512	'female' principle; dark; secret
38514	frontier, border
38515	exhibit, display; plead; surname
38516	a parapet on a city wall
38517	hill, mound; mausoleum
38518	pottery, ceramics
38519	submerge, sink, plunge; trap
38520	land, continental; army; an accounting form of U+516D 六 (six)
38522	narrow pass, strategic point
38523	small hill, mound; bury; dam
38524	islet
38525	'male' principle; light; sun
38526	in file
38527	narrow
38530	shady, secret, dark; mysterious; cold; the negative of female principle in nature
38531	to exceed; a state in Shanxi province
38532	dike, embankment
38533	corner, nook, remote place
38534	prosperous, plentiful, abundant
38536	cove, bay, inlet
38537	in disorder; a dangerous condition of the State
38538	team, group; army unit
38539	Sui dynasty; surname
38541	dry ditch, dry moat
38542	stairs, steps; rank, degree
38543	follow, listen to, submit to
38544	hide, conceal; hidden, secret
38546	the appearance of a mountain, as if two pots were standing one upon the other; the steep bank of a stream a rough mountain path
38548	separate, partition
38549	fall, slip; let fall; die
38550	entrenchment, bank, low wall
38551	high; lofty; surname
38552	narrow, confined; a strategic pass
38553	crack, split, fissure; grudge
38555	border, boundary, juncture
38556	separate; shield; barricade
38557	dock, entrenchment, low wall
38560	to hide, conceal, cover; to disappear, lurk; an open secret
38563	neighbor; neighboring; adjacent
38564	to fall in ruins; to collapse
38567	tunnel, underground passageway, path to a tomb
38568	follow, listen to, submit; to accompany; subsequently, then
38569	profound, subtle; warm
38570	narrow pass, strategic point, dangerous
38574	to rise up; a rainbow; to fall
38576	low, damp land, marsh, swamp
38577	hide, conceal; hidden, secret
38578	stallion; promote
38579	to destroy; to overthrow
38580	mountain located between Shanxi
38582	subservient; servant; KangXi radical 171
38583	be subservient to; servant
38584	be subservient to; servant
38585	bird; KangXi radical 172
38586	a bird flying high ambition
38587	single, one of pair, lone
38588	aquiline (nose); a falcon
38589	superior, outstanding, talented
38590	difficult, arduous, hard; unable
38592	sparrow
38593	wild goose
38596	male of species; hero; manly
38597	elegant, graceful, refined
38598	assemble, collect together
38599	employ, to hire
38601	pheasant; crenellated wall
38602	the crow of a male pheasant
38603	superior, outstanding, talented
38604	female; feminine; gentle, soft
38605	harmony, union; harmonious
38606	osprey, fishhawk; hold back
38607	chick, fledging; infant, toddler
38609	mixed, blended; mix, mingle
38610	black horse with white mane
38613	engrave, inlay, carve; exhaust; used for U+9D70 鵰 an eagle, vulture
38614	although, even if
38615	a white pheasant
38616	dye made from red soil; ochre
38617	set of two, pair, couple; both
38618	a heron; small cup
38619	chick, fledging; infant, toddler
38620	mixed, blended; mix, mingle
38621	marsh; pool; harmonious
38622	chickens; domestic fowl
38623	sparrow; revolve; place name
38624	enemy, rival, opponent
38626	leave, depart; go away; separate
38627	difficult, arduous, hard; unable
38632	rain; rainy; KangXi radical 173
38633	offer sacrifice for rain
38634	snow; wipe away shame, avenge
38635	a drop, trickle, dripping
38639	cloud patterns, coloring of cloud
38640	atmosphere; mist, fog
38641	snowing heavily
38642	clouds; Yunnan province
38643	thunderclap, crashing thunder
38646	zero; fragment, fraction
38647	thunder
38649	hail
38651	electricity, electric; lightning
38654	fog, mist, vapor, fine spray
38656	need, require, must
38657	to clear up after rain; to cease be angry
38658	fine rain, drizzle
38659	long continued rains
38660	sky; clouds, mist; night
38661	thunder
38662	a sudden peal of thunder
38663	shake, quake, tremor; excite
38664	torrential rains, flow of water
38665	mildew, mold; moldy, mildewed
38666	spirit, soul; spiritual world
38667	slight, passing
38669	quickly, suddenly; surname
38670	light rain, drizzle; an instant; passing
38671	falling of snow and rain
38673	be moistened, soaked; moisten
38675	rainbow; variegated, colored
38678	long spell of rain, copious rain
38681	sleet
38684	frost; crystallized; candied
38685	drops of rain; to fall in drops
38686	rosy clouds
38689	drizzling rain; to soak-- used fig. of favours
38690	dust
38691	fall
38692	drip; rain-water catcher
38693	drizzle, mist
38695	fog, mist, vapor, fine spray
38696	clouding
38698	long and heavy rain
38699	heavy rain
38701	cloudy sky, haze; calm, peaceful
38704	hail, sleet
38705	cloud
38706	dew; bare, open, exposed
38710	downpouring of rain
38712	rule by might rather than right
38713	thunder, crashing thunder
38717	to clear up after rain; to cease be angry
38718	misty, foggy; dust storm
38720	drizzling, fine rain; mist
38721	thick, strong
38722	thunderclap, crashing thunder
38724	cloudy sky, haze; calm, peaceful
38726	cloudy sky; not clear; dark
38728	spirit, soul; spiritual world
38729	cloudy sky; dark, obscure
38737	blue
38738	blue, green, black; young
38739	make up face; ornament; quiet
38742	pacify; appease; calm, peaceful
38745	quiet, still, motionless; gentle
38746	make up face; ornament; quiet; (Cant.) pretty
38747	indigo; any blue dye
38748	quiet, still, motionless; gentle
38749	(in taoism) the heaven
38750	not, negative, non-; oppose
38752	lean on, trust, depend on; near
38753	divide, disperse, scatter
38754	face; surface; plane; side, dimension
38757	dimples
38758	timid, shy, bashful
38759	wash face
38760	dimples
38761	leather, animal hides; rad. 177
38762	to cobble, to patch
38763	strong and pliable, resilient
38765	strong and pliable, resilient
38766	bridle
38768	leg warmer
38769	strong and pliable, resilient
38771	strap on a horse's breast
38772	boots
38774	target; splashboard on chariot
38775	the leather belt that connects a horse with a cart
38776	a child's shoes; slippers
38778	stocking; the Tungusic tribe
38780	tartars
38783	the leg of a boot
38784	drum
38787	board
38788	to work hides; leather bag
38789	leather strap over horse's neck
38790	an archer's arm-protector
38793	drum
38795	shoes, footwear in general
38796	to try or decide a legal case
38797	saddle; any saddle-shaped object
38799	bind; firm, secure, strong
38801	tatars
38802	mud shoe, sledge for the feet
38804	sides or uppers of shoes to stretch a skin on a frame for a drum; (Cant.) to cover
38807	reins
38808	scabbard, sheath
38809	scabbard; traces, reins
38810	bridle
38812	shoes, boots
38813	the piece of leather used for soles on Chinese shoes. a patch
38814	sheath
38815	skin; leather
38816	bow, bend; rear, raise, nourish
38817	leg warmer
38819	tan, soften
38822	leather stap; swing
38823	a leather strap
38824	tribe
38827	interrogate, question
38828	a quiver on a horse; a store
38829	whip; whip; string of firecrackers
38830	leather shoes
38831	saddle blanket
38834	leather arm guard
38836	saddle up horse; drive horse
38837	shoes; boots
38838	big leather belt
38840	leather arm guard
38841	skin
38842	the sound of drums
38845	mud shoe, sledge for the feet
38846	boots
38848	a saddle fastener
38849	reins, halter; bridle
38850	a saddle-flap. trappings
38851	tatars
38853	harness
38854	swing
38856	socks, stockings
38857	saddle blanket
38858	a case for a bow
38859	tanned leather; surname; KangXi radical number 178
38860	strong and pliable, resilient; (Cant.) tough, elastic
38861	a leather knee-pad worn during sacrifices
38862	red
38864	knee-pad made of red-dyed leather
38866	a sheath, scabbard
38867	fence; surname; Korea
38868	a wrapper or case for bow
38870	tan, soften
38872	archer's thumb ring
38873	right; proper; propriety
38876	sheath, scabbard, bow case
38877	leather arm band
38878	an orange color; hide, conceal
38880	knee-pad
38881	gorgeous
38883	bow-bag
38884	socks, stockings
38886	tanned leather; surname; simplified form of KangXi radical number 178
38887	strong and pliable, resilient
38888	a leather knee-pad worn during sacrifices
38889	fence; surname; Korea
38890	right; proper; propriety
38891	secrete, hide, conceal
38892	sheath, scabbard, bow case
38893	scallion, leek; radical 179
38894	scallion, leek
38895	wild onions or leeks
38897	wild onions or leeks
38898	break or smash into pieces, pulverize
38899	sound, tone, pitch, pronunciation
38901	rhyme; vowel
38902	music of the emperor Shun; beautiful
38905	music of bell and drum
38906	music
38907	rhyme; vowel
38911	make sound, make noise; sound
38912	music
38913	page, sheet, leaf; rad. no. 181
38914	top, peak; carry on head; very
38915	a moment; a measure of area equal to 100 mu or 6.7 hectares; to lean
38916	cheekbone
38917	neck, nape of neck; sum; funds
38918	obey, submit to, go along with
38919	large face, flat face; stupid
38920	must, have to, necessary; moment; whiskers
38921	cheeks; jaw; chin; rear; nourish
38922	grieved; anxious
38923	to care for, to look after to regard; to turn the head round to look
38924	laud, acclaim; hymn; ode
38925	to raise one's head
38926	tall and slim
38927	fly down or downward
38928	prepare, arrange; in advance
38929	obstinate, stubborn; recalcitrant
38930	confer, bestow; publish, promulgate
38931	pause, stop; bow, kowtow; arrange
38932	good and beautiful
38933	(Cant.) to raise the head
38934	Zhou dynasty school; disperse; fall apart
38935	lean one side; very, rather
38936	neck; collar; lead, guide
38937	correct
38938	neck, throat
38940	mouth; jaw
38942	(nose) bridge
38943	the forehead; a fixed number
38944	quiet
38945	fly upward, soar; contest; to rob
38947	to view others with raised eyes
38948	cheeks; jaw; chin; rear; to nourish
38950	chin
38955	bow; nod; condescend
38956	cheeks, jaw
38957	head; top; chief, first; boss
38958	wash
38959	cheekbone
38960	cheeks, jaw
38962	straight
38963	red
38964	rice tassel; sharp point; clever
38965	(Cant.) 大頭頵, a big head
38967	chin, jowl; give nod
38968	neck, throat
38969	ruined, decayed; disintegrate
38971	frequently, again and again
38972	rely, depend on; accuse falsely
38973	ruined
38974	beard
38982	grain, kernel
